Tutti Frutti;Little Richard;1957;64;0.555;0.658;0.118;184.835;4
It's a Long Way to the Top (If You Wanna Rock 'N' Roll);AC/DC;1976;71;0.456;0.863;0.0553;135.962;4
Hush;Deep Purple;1968;54;0.577;0.664;0.142;108.442;4
Down On The Corner;Creedence Clearwater Revival;1969;73;0.858;0.544;0.0707;108.217;4
The Beautiful People;Marilyn Manson;1996;72;0.621;0.834;0.0611;143.973;4
Jailhouse Rock;Elvis Presley;1958;72;0.647;0.582;0.0715;167.396;4
Break on Through (To the Other Side);The Doors;1967;72;0.421;0.751;0.17;89.839;4
Longview;Green Day;1994;67;0.381;0.732;0.0854;142.504;4
Billie Jean;Michael Jackson;1982;83;0.92;0.654;0.0359;117.046;4
Zombie;The Cranberries;1994;81;0.307;0.635;0.366;166.973;4
Boys Don't Cry;The Cure;1979;74;0.462;0.836;0.18;168.766;4
What I Got;Sublime;1996;72;0.804;0.696;0.314;95.721;4
Here Comes The Sun - Remastered 2009;The Beatles;1969;82;0.557;0.54;0.179;129.171;4
Do You Feel Like We Do;Peter Frampton;1996;52;0.314;0.544;0.979;106.597;4
Piano Man;Billy Joel;1973;76;0.331;0.55;0.192;177.734;3
Glycerine - Remastered;Bush;1994;63;0.421;0.335;0.0944;114.227;4
D'yer Mak'er - Remaster;Led Zeppelin;1973;63;0.525;0.929;0.0754;163.503;4
Island In The Sun;Weezer;2001;76;0.654;0.81;0.165;114.623;4
Run to the Hills - 2015 Remaster;Iron Maiden;1982;60;0.249;0.943;0.162;173.671;4
Roundabout - 2003 Remaster;Yes;1971;66;0.41;0.761;0.0758;132.889;4
Aerials;System Of A Down;2001;74;0.364;0.922;0.0696;79.342;4
About A Girl;Nirvana;2002;70;0.409;0.932;0.31;131.761;4
When You Were Young;The Killers;2006;76;0.467;0.988;0.28;130.433;4
Brain Damage / Eclipse;Vitamin String Quartet;2003;3;0.184;0.118;0.0641;144.101;4
When Doves Cry;Prince;1984;71;0.729;0.989;0.443;126.47;4
Cinnamon Girl;The Crazy Horses;2013;0;0.581;0.654;0.269;104.996;4
Us and Them;Pink Floyd;1973;65;0.356;0.302;0.634;72.623;4
Foreplay / Long Time;Boston;1976;65;0.436;0.657;0.0931;118.693;4
Dreams;Fleetwood Mac;1988;74;0.823;0.338;0.5;120.473;4
Psycho Killer - 2005 Remaster;Talking Heads;1977;74;0.721;0.521;0.127;123.118;4
Subterranean Homesick Blues;Bob Dylan;1965;57;0.576;0.727;0.324;173.854;4
Alive - 2006 Remaster;P.O.D.;2006;57;0.409;0.952;0.31;80.899;4
I Can See For Miles;The Who;1967;52;0.346;0.797;0.0728;130.91;4
Panama - 2015 Remaster;Van Halen;1984;74;0.527;0.978;0.0744;141.169;4
Just like Heaven;The Cure;1987;66;0.43;0.971;0.185;151.219;4
Hot for Teacher - 2015 Remaster;Van Halen;1984;70;0.551;0.947;0.0637;127.657;4
Spoonman;Soundgarden;1994;68;0.457;0.902;0.258;92.711;4
Tush - 2006 Remaster;ZZ Top;1975;66;0.58;0.885;0.146;145.405;4
Feel Good Inc.;Gorillaz;2005;81;0.818;0.705;0.613;138.559;4
Eight Miles High;The Byrds;1966;55;0.364;0.768;0.503;130.602;4
Hurricane;Bob Dylan;1976;71;0.509;0.827;0.12;135.601;4
Your Song;Elton John;1970;77;0.554;0.315;0.101;128.157;4
Oye Como Va;Santana;1970;66;0.736;0.379;0.104;128.399;4
Janie's Got A Gun;Aerosmith;1994;58;0.631;0.763;0.207;115.121;4
Life's Been Good;Joe Walsh;1978;69;0.505;0.476;0.113;99.31;4
Waterloo Sunset - Mono Mix;The Kinks;1967;66;0.512;0.69;0.167;107.839;4
Frankenstein;Edgar Winter;2002;52;0.625;0.733;0.164;95.211;4
Let's Stay Together;Al Green;1972;75;0.756;0.397;0.0542;101.985;4
Radio Free Europe;R.E.M.;1983;48;0.367;0.685;0.109;154.953;4
Fly Like An Eagle;Steve Miller Band;1976;68;0.561;0.754;0.328;100.08;4
Use Somebody;Kings of Leon;2008;76;0.276;0.715;0.201;137.028;4
Kryptonite;3 Doors Down;2000;78;0.545;0.865;0.168;99.009;4
Penny Lane - Remastered 2009;The Beatles;1967;66;0.651;0.488;0.136;113.038;4
Night Moves;Bob Seger;1976;71;0.705;0.743;0.103;118.552;4
Yellow Ledbetter;Pearl Jam;1991;70;0.504;0.354;0.157;140.87;4
Where It's At;Beck;1996;53;0.68;0.671;0.076;96.941;4
Call Me;Blondie;2004;66;0.554;0.833;0.0737;142.673;4
California Dreamin' - Single Version;The Mamas & The Papas;1966;79;0.552;0.608;0.0533;112.367;4
Bat Out of Hell;Meat Loaf;1977;60;0.204;0.837;0.291;171.514;4
Like a Prayer;Madonna;2009;71;0.624;0.842;0.181;111.037;4
The Unforgiven;Metallica;1991;65;0.539;0.597;0.134;139.444;4
Purple Rain;Prince;1984;75;0.367;0.452;0.689;113.066;4
Love In An Elevator - Single Version;Aerosmith;1994;50;0.449;0.961;0.343;93.956;4
Blurry;Puddle Of Mudd;2001;66;0.431;0.938;0.138;157.462;4
The Sound of Silence - Acoustic Version;Simon & Garfunkel;1964;74;0.525;0.216;0.107;106.761;4
Miss You - Live;The Rolling Stones;2019;25;0.429;0.919;0.796;116.807;4
Slither;Velvet Revolver;2004;65;0.478;0.974;0.0738;141.077;4
Gimme All Your Lovin';ZZ Top;1992;51;0.655;0.785;0.0603;119.852;4
Cochise;Audioslave;2002;68;0.452;0.873;0.0592;80.473;4
Bulls On Parade;Rage Against The Machine;1996;74;0.412;0.919;0.424;166.367;4
Long Train Runnin';The Doobie Brothers;1973;72;0.575;0.912;0.0562;117.399;4
In-A-Gadda-Da-Vida - Single Version;Iron Butterfly;1993;56;0.472;0.526;0.181;119.44;4
All My Love - 1990 Remaster;Led Zeppelin;1979;64;0.599;0.744;0.0795;91.259;4
Black Water - Single Version;The Doobie Brothers;1976;55;0.543;0.307;0.044;168.169;4
Cold as Ice;Foreigner;1977;68;0.516;0.486;0.143;132.542;4
Running on Empty;Jackson Browne;1978;66;0.541;0.711;0.719;136.58;4
Fame - 2016 Remaster;David Bowie;1975;59;0.786;0.555;0.0826;95.1;4
Crazy;Gnarls Barkley;2006;72;0.835;0.741;0.0826;111.963;4
Wonderful Tonight;Eric Clapton;1977;76;0.572;0.214;0.125;95.542;4
I Want To Hold Your Hand - Remastered 2015;The Beatles;2000;72;0.49;0.715;0.311;130.726;4
Don't Stop Believin';Journey;2001;74;0.491;0.802;0.387;119.25;4
Stayin a Live;Super Tamarindo All Stars;2014;2;0.582;0.57;0.083;110.02;4
Killer Queen - Remastered 2011;Queen;1974;65;0.535;0.65;0.14;117.188;4
Feel like Makin' Love - 2015 Remaster;Bad Company;1975;69;0.543;0.529;0.709;85.126;4
Crawling;Linkin Park;2000;73;0.58;0.702;0.536;105.076;4
Crazy Little Thing Called Love - Remastered 2011;Queen;1980;74;0.599;0.761;0.349;77.015;4
Little Wing;Jimi Hendrix;1967;71;0.515;0.534;0.0547;70.776;4
For Those About to Rock (We Salute You);AC/DC;1981;66;0.37;0.919;0.49;134.021;4
I Got You (I Feel Good);James Brown & The Famous Flames;1966;70;0.613;0.487;0.286;143.332;4
Green Onions;Booker T. & the M.G.'s;1962;68;0.816;0.514;0.0899;136.837;4
Misty Mountain Hop - Alternate Mix;Led Zeppelin;1971;52;0.488;0.892;0.266;132.554;4
Takin' Care Of Business;Bachman-Turner Overdrive;1973;65;0.724;0.703;0.146;129.985;4
The Spirit Of Radio;Rush;1980;64;0.365;0.924;0.423;135.811;4
Run Like Hell;Pink Floyd;1979;60;0.716;0.499;0.86;116.974;4
Voodoo Child (Slight Return);Jimi Hendrix;1968;67;0.214;0.91;0.0517;175.561;4
Santeria;Sublime;1996;75;0.682;0.765;0.188;90.807;4
Young Lust;Pink Floyd;1979;61;0.615;0.55;0.747;95.485;4
I Alone;Live;1994;62;0.396;0.817;0.372;90.264;4
Give A Little Bit;Supertramp;1977;75;0.531;0.818;0.263;90.767;4
Soul to Squeeze;Red Hot Chili Peppers;2003;66;0.663;0.546;0.107;88.171;4
A Horse with No Name;America;1972;77;0.654;0.506;0.155;123.179;4
With A Little Help From My Friends - Remastered 2009;The Beatles;1967;65;0.705;0.515;0.389;112.035;4
Kiss;Prince;1986;73;0.898;0.271;0.0461;111.485;4
Iris;The Goo Goo Dolls;2007;74;0.291;0.79;0.0811;155.667;3
No Rain;Blind Melon;1992;74;0.389;0.476;0.255;148.117;4
Wild Thing;The Troggs;1966;63;0.453;0.658;0.135;203.871;4
Rock Around The Clock;Bill Haley & His Comets;1968;53;0.609;0.526;0.0946;173.179;4
The Distance;Cake;1996;64;0.463;0.749;0.0558;183.048;4
Ashes to Ashes - 2017 Remaster;David Bowie;1980;63;0.71;0.743;0.258;120.277;4
Stand by Me;Ben E. King;1962;78;0.65;0.306;0.0707;118.068;4
Who'll Stop The Rain;Creedence Clearwater Revival;1970;66;0.598;0.797;0.0717;123.566;4
Crazy On You;Heart;1975;66;0.427;0.459;0.132;129.878;4
Holiday;Green Day;2017;67;0.552;0.89;0.888;146.525;4
Sad But True;Metallica;1991;69;0.633;0.846;0.0762;89.23;4
Owner of a Lonely Heart;Yes;1983;70;0.744;0.798;0.26;125.061;4
We've Gotta Get out of This Place;The Animals;1987;52;0.588;0.444;0.146;124.321;4
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack";Various Artists;1998;76;0.383;0.662;0.248;121.154;4
Wanted Dead Or Alive;Bon Jovi;1986;74;0.252;0.802;0.309;150.056;4
Otherside;Red Hot Chili Peppers;1999;78;0.458;0.795;0.0756;123.229;4
What's The Frequency, Kenneth?;R.E.M.;1994;55;0.4;0.915;0.317;94.804;4
"Bizarre Love Triangle - 7"" Remix";Various Artists;2020;5;0.67;0.886;0.0577;118.524;4
Learn to Fly;Foo Fighters;1999;74;0.465;0.919;0.262;135.997;4
Lucy In The Sky With Diamonds - Remastered 2009;The Beatles;1967;68;0.311;0.325;0.139;65.09;1
Judith;A Perfect Circle;2000;66;0.366;0.894;0.267;82.305;3
25 or 6 to 4 - 2002 Remaster;Chicago;1970;65;0.604;0.905;0.0837;147.448;4
Have You Ever Seen The Rain;Creedence Clearwater Revival;1970;78;0.741;0.697;0.133;116.109;4
Limelight;Rush;1981;64;0.581;0.854;0.111;131.18;4
Breaking the Habit;Linkin Park;2003;58;0.579;0.849;0.0909;100.021;4
The Final Countdown;Europe;1986;76;0.529;0.843;0.0608;117.662;4
Lovesong - 2010 Remaster;The Cure;1989;61;0.611;0.813;0.224;140.112;4
The Hand That Feeds;Nine Inch Nails;2005;58;0.587;0.99;0.104;127.992;4
Locomotive Breath;Jethro Tull;1971;60;0.68;0.53;0.0559;124.551;4
Love Her Madly;The Doors;1971;66;0.564;0.587;0.0416;147.462;4
Crossroads - Live;Cream;1968;61;0.391;0.756;0.879;131.648;4
Desire;U2;1988;61;0.49;0.827;0.112;108.577;4
Fire - Live In Maui, 1970;Jimi Hendrix;2020;43;0.302;0.919;0.406;176.097;4
With Arms Wide Open;Various Artists;2020;53;0.413;0.528;0.119;138.914;4
Psycho;Puddle Of Mudd;2007;64;0.573;0.897;0.278;126.034;4
Ramblin' Man;Allman Brothers Band;1989;70;0.349;0.692;0.197;179.396;4
Shine;Collective Soul;1994;68;0.54;0.423;0.152;150.135;4
Hound Dog;Elvis Presley;1958;69;0.357;0.756;0.76;174.797;4
Suspicious Minds;Elvis Presley;1969;72;0.487;0.382;0.411;116.557;4
More Human Than Human;White Zombie;1995;60;0.673;0.911;0.101;101.467;4
In Your Eyes - 2012 Remaster;Peter Gabriel;1986;55;0.621;0.645;0.0703;89.284;4
We're An American Band - Remastered 2002;Grand Funk Railroad;1973;61;0.637;0.89;0.103;127.689;4
Evil Ways;Santana;1969;62;0.704;0.528;0.14;117.472;4
Re-Education (Through Labor);Rise Against;2008;61;0.243;0.947;0.133;147.586;4
The Man Who Sold The World;Nirvana;1994;74;0.483;0.753;0.257;115.102;4
Old Man - 2009 Remaster;Neil Young;1972;68;0.702;0.244;0.0963;141.317;4
Mr. Tambourine Man;The Byrds;1965;64;0.456;0.47;0.444;120.336;4
I Was Made For Lovin' You;KISS;1979;79;0.768;0.852;0.0723;128.373;4
Santa Monica;Everclear;1995;45;0.491;0.942;0.367;100.446;4
Take on Me;a-ha;1985;83;0.573;0.902;0.0928;84.412;4
Crying;Roy Orbison;1962;61;0.35;0.293;0.104;96.685;4
Rebel Rebel - 2016 Remaster;David Bowie;1974;75;0.635;0.686;0.282;125.988;4
The Wind Cries Mary;Jimi Hendrix;1967;64;0.499;0.495;0.2;80.086;4
Tainted Love;Soft Cell;1981;68;0.542;0.45;0.579;144.437;4
Somewhere I Belong;Linkin Park;2003;70;0.451;0.951;0.261;162.065;4
Brothers in Arms;Dire Straits;1985;52;0.22;0.44;0.12;79.095;4
Can't Help Falling In Love (Elvis Presley cover);Various Artists;2011;16;0.5;0.428;0.129;110.939;1
Twist And Shout - Remastered 2009;The Beatles;1963;74;0.482;0.849;0.0414;124.631;4
Megalomaniac;Incubus;2004;56;0.532;0.943;0.317;140.042;4
Blowin' in the Wind;Bob Dylan;1963;70;0.38;0.0993;0.0605;174.874;4
China Grove;The Doobie Brothers;1973;67;0.623;0.91;0.081;145.624;4
Goodbye Yellow Brick Road - Remastered 2014;Elton John;1973;58;0.559;0.473;0.154;121.227;4
Low Rider;War;1975;60;0.811;0.647;0.0572;139.787;4
So Cold - Remix;Breaking Benjamin;2004;61;0.49;0.774;0.12;153.048;4
Stuck In The Middle With You;Various Artists;2009;71;0.795;0.564;0.0631;124.166;4
Maybellene;Chuck Berry;1959;56;0.756;0.768;0.182;118.208;4
Blinded By The Light;Manfred Mann's Earth Band;1976;62;0.456;0.696;0.0853;142.156;4
Monkey Wrench;Foo Fighters;1997;69;0.401;0.953;0.149;174.217;4
Jamming;Bob Marley & The Wailers;1977;73;0.934;0.467;0.109;123.583;4
Sharp Dressed Man - 2008 Remaster;ZZ Top;1983;73;0.601;0.859;0.0871;125.145;4
Hungry Heart;Bruce Springsteen;1980;69;0.641;0.894;0.157;109.823;4
I Am the Highway;Audioslave;2002;66;0.341;0.662;0.113;174.875;4
Long Tall Sally (The Thing);Little Richard;1957;62;0.474;0.608;0.0928;184.694;4
Just What I Needed;The Cars;1978;70;0.619;0.579;0.0858;127.224;4
Folsom Prison Blues;Johnny Cash;1957;56;0.754;0.54;0.0868;101.738;4
Woodstock;Crosby, Stills, Nash & Young;1970;55;0.458;0.539;0.17;118.928;4
Unchained Melody;The Righteous Brothers;1965;72;0.339;0.208;0.18;98.54;3
Going to California - Remaster;Led Zeppelin;1971;67;0.503;0.265;0.0867;78.044;4
Every Little Thing She Does Is Magic;The Police;1981;73;0.558;0.768;0.124;81.909;4
Girls Just Want to Have Fun;Cyndi Lauper;1983;77;0.71;0.799;0.349;120.372;4
You've Lost That Lovin' Feelin' - Single Version;The Righteous Brothers;1965;63;0.369;0.305;0.0579;94.791;4
Bawitdaba;Kid Rock;1998;66;0.551;0.939;0.109;90.592;4
Do It Again;Steely Dan;1972;70;0.682;0.537;0.0556;124.574;4
Intergalactic - Remastered;Beastie Boys;1998;68;0.734;0.864;0.246;105.932;4
Listen to the Music;The Doobie Brothers;1972;76;0.645;0.598;0.0721;105.929;4
Nothing Compares 2 U;Sinƒad O'Connor;1990;75;0.511;0.574;0.105;119.917;4
Paralyzer;Finger Eleven;2007;71;0.644;0.939;0.233;106.031;4
My My, Hey Hey (Out of the Blue) - 2016 Remaster;Neil Young;1979;68;0.502;0.4;0.333;127.182;4
Like a Stone;Audioslave;2002;76;0.614;0.568;0.0997;107.849;4
I Walk the Line;Johnny Cash;1970;67;0.713;0.258;0.0967;98.805;4
The Pretender;Foo Fighters;2007;77;0.433;0.959;0.028;172.984;4
Long Road To Ruin;Foo Fighters;2007;59;0.401;0.888;0.12;146.781;4
(Sittin' On) the Dock of the Bay;Otis Redding;1968;74;0.769;0.367;0.081;103.621;4
Sheena Is a Punk Rocker - 2017 Remaster;Ramones;1977;59;0.42;0.965;0.0784;176.243;4
Get Off Of My Cloud - Mono Version;The Rolling Stones;1965;55;0.579;0.877;0.0656;126.336;4
Shoot to Thrill;AC/DC;1980;73;0.457;0.904;0.396;141.038;4
Higher;Creed;1999;68;0.459;0.83;0.206;155.827;4
Inside the Fire;Disturbed;2008;67;0.463;0.962;0.0906;94.003;4
What Is and What Should Never Be - 1990 Remaster;Led Zeppelin;1969;57;0.34;0.472;0.0843;78.086;4
Truckin' - 2001 Remaster;Grateful Dead;2003;44;0.631;0.758;0.158;127.02;4
Turn The Page - Live In Detroit/1975;Bob Seger;1976;58;0.535;0.376;0.592;78.827;4
I Want You to Want Me;Cheap Trick;1977;71;0.806;0.462;0.15;92.726;4
Into the Mystic - 2013 Remaster;Van Morrison;1970;74;0.608;0.524;0.115;86.204;4
Hunger Strike;Temple Of The Dog;1990;61;0.373;0.567;0.0916;137.789;4
Hard To Handle;The Black Crowes;1990;69;0.599;0.79;0.312;103.783;4
Bad - Edit;U2;1998;58;0.363;0.717;0.093;98.434;4
Come On Eileen;Dexys Midnight Runners;1982;1;0.45;0.658;0.264;106.799;4
We're Not Gonna Take It;Twisted Sister;1984;73;0.502;0.924;0.162;149.186;4
Stinkfist;TOOL;1996;65;0.286;0.728;0.133;171.454;4
Semi-Charmed Life;Third Eye Blind;1997;75;0.64;0.864;0.123;102.026;4
Surrender;Cheap Trick;1978;69;0.524;0.955;0.659;133.849;4
The Ocean - 1990 Remaster;Led Zeppelin;1973;56;0.443;0.555;0.311;87.982;4
Photograph;Def Leppard;1983;66;0.602;0.877;0.0551;123.679;4
Jessica - Live At The Oakland Coliseum/1975;Allman Brothers Band;1976;18;0.317;0.554;0.407;106.704;4
We Can Work It Out - Remastered 2015;The Beatles;2000;61;0.378;0.677;0.183;106.071;4
Master of Puppets (Remastered);Metallica;1986;67;0.539;0.828;0.154;105.25;4
Rave On;Buddy Holly;1958;57;0.566;0.711;0.417;159.629;4
High And Dry;Radiohead;1995;72;0.418;0.383;0.0896;87.773;4
The Chain - 2004 Remaster;Fleetwood Mac;1977;82;0.545;0.67;0.0451;151.553;4
Jet - Remastered 2010;Wings;1973;57;0.504;0.739;0.0949;128.918;4
Friday I'm in Love;The Cure;1992;66;0.526;0.762;0.338;136.203;4
All You Need Is Love - Remastered 2009;The Beatles;1967;66;0.4;0.48;0.155;103.436;4
Lonely Boy;The Black Keys;2011;72;0.356;0.872;0.0997;166.3;4
American Girl;Tom Petty and the Heartbreakers;1976;74;0.55;0.824;0.366;114.512;4
I'm On Fire;Bruce Springsteen;1984;75;0.62;0.446;0.0727;88.591;4
Rock Lobster;Various Artists;2009;34;0.556;0.849;0.154;91.19;4
Love Hurts - Single Edit;Nazareth;1975;67;0.442;0.491;0.114;79.954;4
I Will Follow - Remastered 2008;U2;1980;59;0.36;0.909;0.282;155.293;4
Day Tripper - Remastered 2015;The Beatles;2000;62;0.665;0.782;0.125;137.453;4
Wrong Way;Sublime;1996;65;0.69;0.681;0.137;75.034;4
Faint;Linkin Park;2003;56;0.554;0.978;0.0731;135.095;4
Fade To Black (Remastered);Metallica;1984;63;0.256;0.929;0.11;113.47;4
Renegades Of Funk;Rage Against The Machine;2000;66;0.651;0.908;0.384;123.851;4
Mississippi Queen;Mountain;1970;69;0.581;0.624;0.0411;139.714;4
I've Seen All Good People: a. Your Move, b. All Good People - 2003 Remaster;Yes;1971;54;0.417;0.425;0.0897;134.917;4
Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009;The Beatles;1967;64;0.451;0.673;0.797;95.513;4
Don't You (Forget About Me);Simple Minds;1985;75;0.66;0.816;0.0608;111.346;4
I Shot The Sheriff;Eric Clapton;1974;65;0.73;0.639;0.102;94.395;4
Fell On Black Days;Soundgarden;1994;66;0.574;0.739;0.141;101.069;3
Dammit;blink-182;1997;64;0.429;0.974;0.164;110.373;4
Viva La Vida;Coldplay;2008;80;0.486;0.617;0.109;138.015;4
Rocky Mountain Way;Joe Walsh;1973;61;0.493;0.376;0.102;86.47;4
Whipping Post;Allman Brothers Band;1969;57;0.315;0.64;0.0879;97.968;4
Love Shack;The B-52's;1989;70;0.715;0.817;0.851;133.858;4
Toxicity;System Of A Down;2001;78;0.413;0.873;0.204;116.681;3
Living For The City;Stevie Wonder;2002;55;0.708;0.538;0.193;98.233;4
Smooth (feat. Rob Thomas);Santana;1999;69;0.609;0.923;0.295;115.996;4
Wish You Were Here;Incubus;2001;68;0.246;0.768;0.102;169.873;4
I Heard It Through The Grapevine - Edit;Various Artists;2019;50;0.916;0.627;0.0588;117.581;4
Silent Lucidity - Remastered 2003;Queensröche;1990;62;0.462;0.628;0.12;140.049;4
Magic Bus - Mono Edit;The Who;1979;42;0.632;0.947;0.282;92.313;4
Don't Be Cruel;Elvis Presley;1958;61;0.697;0.55;0.0907;84.802;4
Take The Money And Run;Steve Miller Band;1976;67;0.565;0.645;0.151;99.3;4
Every Rose Has Its Thorn - Remastered 2003;Poison;1988;72;0.533;0.637;0.369;140.167;4
It's Been Awhile;Staind;2001;66;0.509;0.774;0.143;116.529;4
Pump It Up;Elvis Costello & The Attractions;1978;61;0.644;0.814;0.107;138.999;4
Have a Cigar;Pink Floyd;1975;64;0.454;0.65;0.589;120.154;4
Bargain;The Who;1971;48;0.452;0.888;0.17;133.883;4
Hungry Like the Wolf - 2009 Remaster;Duran Duran;1982;72;0.691;0.812;0.299;127.568;4
Comedown - Remastered;Bush;1994;51;0.469;0.803;0.121;139.631;4
Street Fighting Man - 50th Anniversary Edition;The Rolling Stones;1968;57;0.583;0.855;0.262;128.178;4
Pink Houses;John Mellencamp;1983;64;0.635;0.795;0.0751;115.23;4
B. Y. O. B. - 8-Bit System of a Down Emulation;8-Bit Arcade;2017;12;0.572;0.431;0.157;107.064;4
Lucky Man - 2012 Remastered Version;Emerson, Lake & Palmer;2016;53;0.341;0.424;0.0543;154.627;3
Man On The Moon;R.E.M.;1992;68;0.667;0.699;0.201;118.567;4
18 and Life;Skid Row;1989;69;0.466;0.648;0.112;90.435;4
When I'm Gone;3 Doors Down;2002;69;0.53;0.768;0.103;148.095;4
"Sweet Jane - Full Length Version; 2015 Remaster";The Velvet Underground;1970;64;0.619;0.637;0.374;105.205;4
Woman from Tokyo;Deep Purple;1973;38;0.582;0.543;0.115;126.99;4
What'd I Say, Pt. 1 & 2;Ray Charles;1959;62;0.54;0.681;0.162;88.385;4
Magic Man;Heart;1975;60;0.435;0.444;0.457;103.818;4
Hot Blooded;Foreigner;1978;63;0.705;0.806;0.0676;117.945;4
Run to the Hills - 2015 Remaster;Iron Maiden;1982;71;0.249;0.943;0.162;173.671;4
Can't Get Enough - 2015 Remaster;Bad Company;1974;57;0.638;0.686;0.0678;126.045;4
Addicted To Love;Robert Palmer;1985;68;0.702;0.578;0.0425;111.617;4
Gloria (feat. Van Morrison) - Stereo Version;Van Morrison;2015;62;0.641;0.703;0.104;129.118;4
Sweet Dreams (Are Made of This) - Remastered;Eurythmics;1983;81;0.692;0.711;0.12;125.135;4
Get Up (I Feel Like Being A) Sex Machine - Pt. 1 & 2;James Brown;1991;44;0.835;0.692;0.295;108.296;4
Love Me Two Times;The Doors;1967;63;0.684;0.698;0.122;132.846;4
God Save the Queen;Sex Pistols;1977;50;0.274;0.908;0.154;148.246;4
Hey Man Nice Shot;Filter;1995;65;0.479;0.588;0.319;177.014;4
Young Americans - 2016 Remaster;David Bowie;1975;59;0.614;0.763;0.119;84.236;4
Schism;TOOL;2001;68;0.567;0.714;0.186;107.438;3
Oh, Pretty Woman;Roy Orbison;1962;74;0.619;0.603;0.0721;127.432;4
In My Place;Coldplay;2002;71;0.424;0.588;0.298;144.636;4
Common People;Pulp;1995;69;0.314;0.797;0.0718;145.393;4
Monkey Gone to Heaven;Pixies;1989;62;0.652;0.388;0.32;116.433;4
Whole Lotta Shakin' Going On;Jerry Lee Lewis;1969;46;0.377;0.615;0.154;161.532;4
Panic Switch;Silversun Pickups;2009;58;0.163;0.885;0.228;198.556;3
All Day and All of the Night;The Kinks;1964;68;0.551;0.86;0.0558;136.921;4
Whole Lotta Rosie;AC/DC;1977;66;0.292;0.838;0.0953;159.176;4
Just A Girl;No Doubt;1995;64;0.638;0.906;0.142;107.991;4
Will You Love Me Tomorrow;The Shirelles;1961;62;0.55;0.382;0.221;136.128;4
Runaway Train;Soul Asylum;1992;70;0.613;0.72;0.104;117.341;4
Elderly Woman Behind the Counter in a Small Town (Remastered);Pearl Jam;1993;63;0.291;0.493;0.101;182.032;3
No Time;The Guess Who;1971;42;0.484;0.477;0.0548;128.265;4
Holy Diver;Dio;1983;61;0.476;0.901;0.0557;91.955;4
Communication Breakdown - Remaster;Led Zeppelin;1969;50;0.375;0.956;0.417;175.04;4
Time of the Season - Mono Version;The Zombies;1968;66;0.537;0.7;0.383;117.111;4
Groove Is in the Heart;Deee-Lite;2005;64;0.694;0.881;0.0851;121.554;4
Poison;Alice Cooper;1989;72;0.28;0.908;0.18;118.698;4
Sexual Healing - Kygo Remix;Marvin Gaye;2015;6;0.689;0.68;0.0431;100.987;4
Spirit in the Sky;Various Artists;1979;37;0.601;0.643;0.088;128.262;4
Cold Hard Bitch;Jet;2003;61;0.458;0.895;0.106;130.327;4
Because the Night;Patti Smith;1978;67;0.466;0.763;0.119;123.539;4
Suffragette City - 2012 Remaster;David Bowie;1972;58;0.455;0.884;0.277;142.655;4
Like a Hurricane - 2017 Remaster;Neil Young;1977;54;0.424;0.864;0.149;113.829;4
Speed of Sound;Coldplay;2005;69;0.514;0.898;0.0746;123.067;4
Walking On The Moon;The Police;1979;65;0.514;0.34;0.213;145.992;4
Pretty Fly (For A White Guy);The Offspring;1998;73;0.723;0.895;0.0717;143.373;4
Sloop John B - Remastered;The Beach Boys;1966;60;0.567;0.745;0.0873;125.575;4
Rock & Roll Band;Boston;1976;58;0.487;0.838;0.377;136.743;4
